,SMILES,Scaffold,Decorations,Likelihoods,Gat_pred_pIC50,hba_lipinski,hbd_lipinski,slog_p,tpsa,n_stereo,n_rotatable
619,c1(Cl)ccc(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)ccc(C=CC(*)=O)cc1,11.851754188537598,5.509476661682129,4,1,5.959700000000004,79.37,1,4
510,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(F)c(C(F)(F)F)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(F)c(C(F)(F)F)c1,11.852640151977539,5.427903652191162,3,1,6.424400000000004,62.300000000000004,1,4
330,C(c1cccs1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(c1cccs1)=O,11.861174583435059,5.463720321655273,5,1,4.968200000000003,79.37,1,3
113,O=C(C1CC1c1ccccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(C1CC1c1ccccc1)*,11.867705345153809,4.945118427276611,4,1,5.396600000000005,79.37,3,4
307,C1C2CCC(CC1N1CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C1=O)C2,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1C2CCC(CC1*)C2,11.869719505310059,5.03878116607666,3,1,5.645000000000005,62.300000000000004,3,3
1265,[N+]([O-])(=O)c1ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[N+]([O-])(=O)c1ccc(*)cc1,11.871843338012695,5.4703779220581055,5,1,5.179100000000004,105.44,1,4
870,c1(OC)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(OC)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(OC)c(C*)ccc(OC)c1,11.875344276428223,5.482927322387695,5,1,5.283700000000005,80.76,1,6
754,c1cc(C2CCC(N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)CC2)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C2CCC(*)CC2)ccc1F,11.88789176940918,5.058204650878906,3,1,6.931800000000005,62.300000000000004,1,4
1077,c1(CC)ccc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(CC)ccc(C(=O)*)cc1,11.9008207321167,5.276641845703125,4,1,5.469100000000005,79.37,1,4
722,C(C(c1ccccc1)c1ccccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*CC(c1ccccc1)c1ccccc1,11.909163475036621,5.486209869384766,3,1,6.898400000000005,62.300000000000004,1,6
1271,c1(C(=O)O)ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)O)ccc(*)cc1,11.953899383544922,5.446728706359863,4,2,4.969100000000004,99.6,1,4
410,OC(=O)CCN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,OC(=O)CC*,11.95409870147705,5.912896156311035,4,2,3.5410000000000013,99.6,1,5
1272,c1(Cl)c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)c(C*)cc(Cl)cc1,11.967325210571289,5.780918121337891,3,1,6.573300000000004,62.300000000000004,1,4
556,C1=CCC(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1=CCC(C(=O)*)CC1,11.978874206542969,5.331031322479248,4,1,4.949200000000004,79.37,2,3
743,Fc1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Fc1cc(C*)c(F)cc1,11.985122680664062,5.63999080657959,3,1,5.544700000000003,62.300000000000004,1,4
360,S(c1ccccc1)(=O)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,S(c1ccccc1)(*)(=O)=O,11.98560619354248,5.732213973999023,5,1,4.455200000000004,96.44,1,4
331,c1c(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)ccc1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C(*)=O)c(F)ccc1C,11.994489669799805,5.262989044189453,4,1,5.354220000000004,79.37,1,3
1303,c1cc([N+]([O-])=O)cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc([N+]([O-])=O)cc(C(=O)*)c1,11.997963905334473,5.5860443115234375,6,1,4.814900000000003,122.51000000000002,1,4
322,Fc1c(F)cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Fc1c(F)cc(C(=O)*)cc1,11.998855590820312,5.467031955718994,4,1,5.184900000000003,79.37,1,3
1162,C(=O)(c1ccc(C)c(Cl)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(=O)c1ccc(C)c(Cl)c1,12.002942085266113,5.439250469207764,4,1,5.868520000000004,79.37,1,3
659,N(C)(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,N(C)(C(*)=O)C,12.003952980041504,5.817907333374023,4,1,3.7479000000000022,82.61000000000001,1,2
1237,c1cccc(OC)c1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(OC)c1C(=O)*,12.021150588989258,5.487109184265137,5,1,4.915300000000005,88.6,1,4
1052,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C)c(C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(*)=O)c(C)c(C)c1,12.02544116973877,5.284447193145752,4,1,5.523540000000005,79.37,1,3
615,C12(N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)CC3CC(CC(C1)C3)C2,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C12(*)CC3CC(CC(C1)C3)C2,12.038291931152344,5.740847587585449,3,1,6.035100000000005,62.300000000000004,1,3
1234,O(C)c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(OC)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(C)c1c(C*)ccc(OC)c1,12.051411628723145,5.482927322387695,5,1,5.283700000000005,80.76,1,6
456,c1cc(Cl)cc(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(Cl)cc(C=CC(=O)*)c1,12.054183006286621,5.503802299499512,4,1,5.959700000000004,79.37,1,4
311,C(c1ccc([N+](=O)[O-])cc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(c1ccc([N+](=O)[O-])cc1)=O,12.0562162399292,5.535843372344971,6,1,4.814900000000003,122.51000000000002,1,4
1055,c1(F)ccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1Cl,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(F)ccc(*)cc1Cl,12.077424049377441,5.517921447753906,3,1,6.063400000000003,62.300000000000004,1,3
403,c1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(C(F)(F)F)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(*)c(C(F)(F)F)ccc1,12.087244987487793,5.337596893310547,3,1,6.289700000000004,62.300000000000004,1,3
364,c1csc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1csc(C(=O)*)c1,12.097053527832031,5.463720321655273,5,1,4.968200000000003,79.37,1,3
820,C(=N)(C)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=N)(C)*,12.097073554992676,5.742094039916992,4,2,4.063470000000003,86.15,1,2
953,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(F)cc(C(F)(F)F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)c(F)cc(C(F)(F)F)cc1,12.097607612609863,5.519845008850098,3,1,6.424400000000004,62.300000000000004,1,4
699,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(=O)C)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)cc(C(=O)C)c1,12.106093406677246,5.378269195556641,5,1,5.109300000000005,96.44,1,4
638,O=[N+](c1ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1)[O-],[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=[N+](c1ccc(C*)cc1)[O-],12.116665840148926,5.555255889892578,5,1,5.174700000000004,105.44,1,5
1101,c1c(-c2ccccc2C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(-c2ccccc2C(*)=O)cccc1,12.116950035095215,5.4105095863342285,4,1,6.573700000000005,79.37,1,4
1371,Cc1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Cc1c(C*)cc(C)cc1,12.118025779724121,5.384411334991455,3,1,5.883340000000005,62.300000000000004,1,4
497,c1cc(F)ccc1C1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)CC1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(F)ccc1C1(*)CC1,12.14156723022461,5.665993690490723,3,1,5.894700000000005,62.300000000000004,1,4
773,c1cc(NC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(NC(=O)*)ccc1F,12.142157554626465,5.518962860107422,4,2,5.4375000000000036,91.4,1,3
1187,C1(C)CCCCC1N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(C)CCCCC1*,12.15720272064209,3.539942741394043,3,1,5.645000000000006,62.300000000000004,3,3
325,Fc1ccccc1C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Fc1ccccc1C(=O)*,12.165007591247559,5.445474624633789,4,1,5.045800000000003,79.37,1,3
506,c1cc([N+](=O)[O-])cc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc([N+](=O)[O-])cc(*)c1,12.176427841186523,5.509613037109375,5,1,5.179100000000004,105.44,1,4
807,C(CCCc1ccccc1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(CCCc1ccccc1)(=O)*,12.19265365600586,5.549467086791992,4,1,5.6158000000000055,79.37,1,6
381,C(c1cccc([N+](=O)[O-])c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*Cc1cccc([N+](=O)[O-])c1,12.201826095581055,5.661179542541504,5,1,5.174700000000004,105.44,1,5
1195,NCN1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,NC*,12.213400840759277,5.722041130065918,4,2,2.9825000000000017,88.32,1,3
1176,C1(=O)c2c(cccc2)C(=O)C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)=C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(=O)c2c(cccc2)C(=O)C(*)=C1,12.213800430297852,5.49012565612793,5,1,5.029400000000004,96.44,1,3
992,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c(Cl)ccc(Cl)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)c(Cl)ccc(Cl)c1,12.218733787536621,5.435447692871094,3,1,6.577700000000004,62.300000000000004,1,3
301,C(C1(C)CCCCC1)(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,*C(C1(C)CCCCC1)=O,12.24660587310791,5.8310441970825195,4,1,5.563300000000005,79.37,1,3
1096,C(=O)(c1cc2ccccc2cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)(=O)c1cc2ccccc2cc1,12.24881649017334,5.350370407104492,4,1,6.059900000000004,79.37,1,3
977,c1(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccccc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C=CC(=O)*)ccccc1F,12.27163314819336,5.480522155761719,4,1,5.445400000000004,79.37,1,4
1067,C(=O)(c1cc(F)c(C)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)c1cc(F)c(C)cc1,12.280293464660645,5.373748779296875,4,1,5.354220000000004,79.37,1,3
262,c1(Cl)ccc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)ccc(C*)cc1F,12.291498184204102,5.714639663696289,3,1,6.059000000000003,62.300000000000004,1,4
519,O=C(Cc1ccc(C#N)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)Cc1ccc(C#N)cc1,12.292779922485352,5.442255973815918,5,1,4.7072800000000035,103.16,1,4
1242,C(=O)(C1(C)CC1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(C1(C)CC1)*,12.296525955200195,5.686923503875732,4,1,4.393000000000003,79.37,1,3
715,c1(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc(C=CC(NO)=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C*)ccc(C=CC(NO)=O)cc1,12.312772750854492,5.947383880615234,5,3,4.7851000000000035,111.63,1,6
1218,c1cccc(C#N)c1N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cccc(C#N)c1*,12.32235336303711,5.183202743530273,4,1,5.142580000000003,86.09,1,3
1366,O(c1ccccc1)C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(c1ccccc1)C(*)=O,12.346497535705566,4.840543746948242,5,1,5.265300000000004,88.6,1,3
369,C(#N)c1cccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(#N)c1cccc(*)c1,12.355319023132324,5.326083660125732,4,1,5.142580000000003,86.09,1,3
57,Clc1ccc(C=CC(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Clc1ccc(C=CC(=O)*)cc1,12.358746528625488,5.509476661682129,4,1,5.959700000000004,79.37,1,4
184,Fc1c(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(F)(F)F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,Fc1c(*)cc(C(F)(F)F)cc1,12.361394882202148,5.378640174865723,3,1,6.428800000000003,62.300000000000004,1,3
1135,c1(C2(C(=O)N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)CCCCC2)ccccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C2(C(=O)*)CCCCC2)ccccc1,12.369961738586426,5.691693305969238,4,1,6.495000000000005,79.37,1,4
1396,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(=O)C)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)cc(C(=O)C)ccc1,12.372955322265625,5.378269195556641,5,1,5.109300000000004,96.44,1,4
1131,c1(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ncncc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(*)ncncc1,12.373066902160645,5.347180366516113,5,1,4.060900000000003,88.08,1,3
471,O(C(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O)C(C)C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O(C(=O)*)C(C)C,12.39184284210205,5.250336170196533,5,1,4.6113000000000035,88.6,1,3
1167,c1c(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(C(OC)=O)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c(C*)cc(C(OC)=O)cc1,12.399190902709961,5.544254302978516,5,1,5.053100000000004,88.6,1,5
1333,C(Cc1cccc(Cl)c1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)Cc1cccc(Cl)c1,12.403246879577637,5.596745014190674,3,1,5.962400000000004,62.300000000000004,1,5
896,c1(Cl)cccc(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1F,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(Cl)cccc(*)c1F,12.403729438781738,5.299332618713379,3,1,6.063400000000003,62.300000000000004,1,3
1132,C1(=O)c2ccccc2C(=O)C(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)=C1N,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C1(=O)c2ccccc2C(=O)C(*)=C1N,12.405778884887695,4.919335842132568,6,2,4.315800000000002,122.46,1,3
683,c1c2c(c(C(=O)N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)cc1)cccc2,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c2c(c(C(=O)*)cc1)cccc2,12.409794807434082,5.388312339782715,4,1,6.059900000000005,79.37,1,3
418,O=C(Cc1c(F)cccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)Cc1c(F)cccc1F,12.411127090454102,5.547651290893555,4,1,5.113800000000004,79.37,1,4
1110,C(c1c(Cl)cccc1F)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(*)c1c(Cl)cccc1F,12.415556907653809,5.718477725982666,3,1,6.059000000000004,62.300000000000004,1,4
731,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(F)c(Cl)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)cc(F)c(Cl)cc1,12.423039436340332,5.464433193206787,4,1,5.699200000000004,79.37,1,3
771,c1cc(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)sc1C,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc(C(=O)*)sc1C,12.437173843383789,5.3319292068481445,5,1,5.276620000000004,79.37,1,3
763,C(SC)CC(=O)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(SC)CC(*)=O,12.4552583694458,6.289717674255371,5,1,4.346000000000004,79.37,1,5
702,c1cc2c(cc1N1CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C1=O)cccc2,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1cc2c(cc1*)cccc2,12.463369369506836,5.337474346160889,3,1,6.424100000000005,62.300000000000004,1,3
1275,c1c2ccccc2cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)c1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c2ccccc2cc(C*)c1,12.472085952758789,5.4566144943237305,3,1,6.419700000000004,62.300000000000004,1,4
832,c1c2c(cccc2C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c2c(cccc2C(*)=O)ccc1,12.49259090423584,5.388312339782715,4,1,6.059900000000004,79.37,1,3
1147,O=C(c1cc(C(=O)C)ccc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1cc(C(=O)C)ccc1,12.499540328979492,5.378269195556641,5,1,5.109300000000005,96.44,1,4
605,C(=O)(c1c(F)cc(Cl)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(=O)(*)c1c(F)cc(Cl)cc1,12.51660442352295,5.437857627868652,4,1,5.699200000000003,79.37,1,3
734,O=C(c1ccc(C(=O)O)cc1)N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O=C(*)c1ccc(C(=O)O)cc1,12.51829719543457,5.495908737182617,5,2,4.604900000000003,116.67000000000002,1,4
916,C(F)(F)(F)c1cc(CN2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,C(F)(F)(F)c1cc(C*)ccc1,12.54201889038086,5.474587440490723,3,1,6.285300000000004,62.300000000000004,1,4
1180,c1(C2CCC(N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)CC2)ccc(F)cc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C2CCC(*)CC2)ccc(F)cc1,12.555188179016113,5.058204650878906,3,1,6.931800000000005,62.300000000000004,1,4
692,c1c2c(c(N3CC(C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc4C3=O)ccc2)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1c2c(c(*)ccc2)ccc1,12.56032943725586,5.334619522094727,3,1,6.424100000000005,62.300000000000004,1,3
382,c1(C(=O)N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)cc(S(=O)(=O)C)ccc1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,c1(C(=O)*)cc(S(=O)(=O)C)ccc1,12.568377494812012,5.7093000411987305,6,1,4.310200000000004,113.50999999999999,1,4
708,O1C(=O)CC(N2CC(C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc3C2=O)C1,[*]N1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,O1C(=O)CC(*)C1,12.618818283081055,4.561283588409424,5,1,3.381800000000002,88.6,2,3
